file;file_number;last_modif;md5;modification_type;numAlt;numVot;numUniq;isApproval;isStrict;isComplete;hasCondorcet;isSP;isSC;isSPTree
00071-00000001.cat;1;2025-10-13 20:22:25.175042;3f3bfa1a6fad972a0ad8f77f414721be;original;12;233;86;True;N/A;True;N/A;N/A;N/A;N/A
00071-00000001.toc;1;2025-10-13 22:43:07.726228;dc263d36c391e96f2963fac3b38d8efb;induced;12;215;85;True;False;True;True;False;N/A;N/A
00071-00000002.cat;2;2025-10-13 20:22:19.759467;d410cac4aa9ee27a1a45f948690745db;original;12;350;94;True;N/A;True;N/A;N/A;N/A;N/A
00071-00000002.toc;2;2025-10-13 22:43:07.726228;ce991ece60dc65e6c9ce185621f0d29b;induced;12;340;93;True;False;True;True;False;N/A;N/A
00071-00000003.cat;3;2025-10-13 20:22:14.597615;94fae98593611ae313d5add7c9bcc98f;original;12;606;146;True;N/A;True;N/A;N/A;N/A;N/A
00071-00000003.toc;3;2025-10-13 22:43:07.737454;5e7c3b0de7fa4789f0f9b9f8e4cee1f0;induced;12;582;145;True;False;True;True;False;N/A;N/A
00071-00000004.cat;4;2025-10-13 20:22:09.624639;2d17d9706f2402ff1e28559b78146073;original;12;584;134;True;N/A;True;N/A;N/A;N/A;N/A
00071-00000004.toc;4;2025-10-13 22:43:07.740270;f0abec77168f49c63e5444a8e57e6da8;induced;12;568;133;True;False;True;True;False;N/A;N/A
00071-00000005.cat;5;2025-10-13 20:22:03.930975;adcc2bbb1c564932d8c356eb43f606ba;original;12;516;124;True;N/A;True;N/A;N/A;N/A;N/A
00071-00000005.toc;5;2025-10-13 22:43:07.741417;88f072b8323a5792f251f650450cfe27;induced;12;487;122;True;False;True;True;False;N/A;N/A
00071-00000006.cat;6;2025-10-13 20:21:57.177458;1d5ac4c944e83684a71cf863a71d1d2d;original;12;547;142;True;N/A;True;N/A;N/A;N/A;N/A
00071-00000006.toc;6;2025-10-13 22:43:07.743827;8fdd39c7224071960a21bd9728d071d2;induced;12;501;141;True;False;True;True;False;N/A;N/A
00071-00000007.cat;7;2025-10-13 22:47:23.521885;d6284f308a99ad3d0f7d191db9b65321;original;12;547;398;False;N/A;True;N/A;N/A;N/A;N/A
00071-00000007.toc;7;2025-10-13 22:47:23.521885;03bb54b9dbd1ff34e1771b9ad58ab146;induced;12;227;180;False;False;True;True;False;N/A;N/A
00071-00000008.cat;8;2025-10-13 17:03:40.900588;ec1ee04d66de67f0e82449ab63e19633;original;12;350;249;False;N/A;True;N/A;N/A;N/A;N/A
00071-00000008.toc;8;2025-10-13 22:47:23.521885;767e5024c2609b8dba49d3c45e87107c;induced;12;337;244;False;False;True;True;False;N/A;N/A
00071-00000009.cat;9;2025-10-13 17:03:40.905618;74d9c4d7346541b9fc879998bb3ba5bd;original;12;606;412;False;N/A;True;N/A;N/A;N/A;N/A
00071-00000009.toc;9;2025-10-13 22:47:23.532913;fce5a77048a9a6ac5e83330bb8e1628c;induced;12;591;405;False;False;True;True;False;N/A;N/A
00071-00000010.cat;10;2025-10-13 17:03:40.910173;faf5182c1478b1bb055dfb902db925d0;original;12;584;412;False;N/A;True;N/A;N/A;N/A;N/A
00071-00000010.toc;10;2025-10-13 22:47:23.536971;6804e0fcb3b922de5bfc4f287cafcbdf;induced;12;563;405;False;False;True;True;False;N/A;N/A
00071-00000011.cat;11;2025-10-13 17:03:40.916320;c2387d524a9d751bdf12bd7659142c70;original;12;516;381;False;N/A;True;N/A;N/A;N/A;N/A
00071-00000011.toc;11;2025-10-13 22:47:23.540017;0239e8b5a10c88bbbe0e9f80f2ddfb8b;induced;12;496;375;False;False;True;True;False;N/A;N/A
00071-00000012.cat;12;2025-10-13 17:03:40.921410;bb314b364b1bebf1bc22ae48bc947b54;original;12;547;398;False;N/A;True;N/A;N/A;N/A;N/A
00071-00000012.toc;12;2025-10-13 22:47:23.544049;87d620fb07bdbed3384ad15c6b3efa2a;induced;12;526;391;False;False;True;True;False;N/A;N/A
