file;file_number;last_modif;md5;modification_type;numAlt;numVot;numUniq;isApproval;isStrict;isComplete;hasCondorcet;isSP;isSC;isSPTree
00067-00000001.soi;1;2024-11-05 12:52:06.356674;aabaf5ed60435facf956e4bf75b6bb85;original;9;1055;933;False;True;False;True;N/A;N/A;N/A
00067-00000002.soi;2;2024-11-05 12:52:06.372674;bbbb6fef1140c154eb5f9a1b1304b8ba;original;9;1055;926;False;True;False;True;N/A;N/A;N/A
00067-00000003.soi;3;2024-11-05 12:52:06.376674;bb7fcbe1bd00bed2527c39ffdd1e69b2;original;9;1392;501;False;True;False;True;N/A;N/A;N/A
00067-00000004.soi;4;2024-11-05 12:52:06.384674;99a5ed13f5f87d65325db5c153ca7bbf;original;9;1367;518;False;True;False;True;N/A;N/A;N/A
00067-00000005.soi;5;2024-11-05 12:52:06.384674;c4c9437f7683cdf90be8889da4eef53a;original;9;1774;48;False;True;False;True;N/A;N/A;N/A
00067-00000006.soi;6;2024-11-05 12:52:06.384674;efe3fd7f1a968ae958a13a64ab33e34a;original;9;1770;157;False;True;False;True;N/A;N/A;N/A
00067-00000007.soi;7;2024-11-05 12:52:06.392674;f8f55ce96bff53a086ba7ad6273b5638;original;9;1749;506;False;True;False;True;N/A;N/A;N/A
00067-00000008.soi;8;2024-11-05 12:52:06.396674;4c83543a88556104d3ce30a08eb14c60;original;9;1744;455;False;True;False;True;N/A;N/A;N/A
00067-00000009.soi;9;2024-11-05 12:52:06.404674;17117e60d10173ecb589dc4ec0ee49a0;original;9;1844;501;False;True;False;True;N/A;N/A;N/A
00067-00000010.soi;10;2024-11-05 12:52:06.404674;fd8246fcaeb4da2638d63d8f2f3a73d8;original;9;1847;53;False;True;False;True;N/A;N/A;N/A
00067-00000011.soi;11;2024-11-05 12:52:06.404674;6ab3c78059768289664abb996a016935;original;9;3886;176;False;True;False;True;N/A;N/A;N/A
00067-00000012.soi;12;2024-11-05 12:52:06.408674;77f91a3929e30725651dc3defaefda17;original;9;3870;56;False;True;False;True;N/A;N/A;N/A
00067-00000013.soi;13;2024-11-05 12:52:06.420674;9850be6e2427d6ae53439528f9c61e60;original;9;1142;816;False;True;False;True;N/A;N/A;N/A
00067-00000014.soi;14;2024-11-05 12:52:06.432674;31af6ed8036e134723a9c1f3a4e6d7a6;original;9;974;719;False;True;False;True;N/A;N/A;N/A
00067-00000015.soi;15;2024-11-05 12:52:06.440674;29585f025edfd8c75473a9e2e9343e92;original;9;975;689;False;True;False;True;N/A;N/A;N/A
00067-00000016.soi;16;2024-11-05 12:52:06.440674;b5b5e4a480119514935a4387cf49afa0;original;9;604;151;False;True;False;True;N/A;N/A;N/A
00067-00000017.soi;17;2024-11-05 12:52:06.444674;8a3471d28ead562947fd0ae453707384;original;9;669;323;False;True;False;True;N/A;N/A;N/A
00067-00000018.soi;18;2024-11-05 12:52:06.452674;2d6d703cf151300154b3ce48dafb5f8d;original;9;728;480;False;True;False;True;N/A;N/A;N/A
00067-00000019.soi;19;2024-11-05 12:52:06.456674;6890ec7d8f529191b0bfe16d7fc4bbfc;original;9;659;496;False;True;False;True;N/A;N/A;N/A
00067-00000020.soi;20;2024-11-05 12:52:06.464674;7884db92bf7692ce97a8aadc39520228;original;9;1909;550;False;True;False;True;N/A;N/A;N/A
00067-00000021.soi;21;2024-11-05 12:52:06.464674;4656faa8f9ffbaed22cacbff65e8a02c;original;9;1604;163;False;True;False;True;N/A;N/A;N/A
00067-00000022.soi;22;2024-11-05 12:52:06.468674;b781335047209c1ff3eb16507d20fce0;original;9;2155;215;False;True;False;True;N/A;N/A;N/A
00067-00000023.soi;23;2024-11-05 12:52:06.480674;dda46579d315a74288006e491cb367f8;original;9;2483;1038;False;True;False;True;N/A;N/A;N/A
00067-00000024.soi;24;2024-11-05 12:52:06.488674;bfd5106abc274744ce7013ef597627fe;original;9;2400;643;False;True;False;True;N/A;N/A;N/A
00067-00000025.soi;25;2024-11-05 12:52:06.488674;a5c735d8c7ec707b27925ec080133777;original;9;988;40;False;True;False;True;N/A;N/A;N/A
00067-00000026.soi;26;2024-11-05 12:52:06.496674;e16540693d26aede0ee5375d65d0ea70;original;9;947;477;False;True;False;True;N/A;N/A;N/A
00067-00000027.soi;27;2024-11-05 12:52:06.496674;882b5f9b53c3d1bf262504c6aee66e92;original;9;1983;14;False;True;False;True;N/A;N/A;N/A
00067-00000028.soi;28;2024-11-05 12:52:06.504674;e0dac195e18a270e0082536edbf44851;original;9;1930;689;False;True;False;True;N/A;N/A;N/A
00067-00000029.soi;29;2024-11-05 12:52:06.528674;acf97370de19ba5e13f13f4eb398f0da;original;9;3013;1510;False;True;False;True;N/A;N/A;N/A
00067-00000030.soi;30;2024-11-05 12:52:06.556674;9b1bb21cb44b42ead01fc83f3bf0462a;original;9;2789;1617;False;True;False;True;N/A;N/A;N/A
00067-00000031.soi;31;2024-11-05 12:52:06.568674;eba68394a3565e3d24fd9512c897dd5c;original;9;1349;837;False;True;False;True;N/A;N/A;N/A
00067-00000032.soi;32;2024-11-05 12:52:06.580674;31d335b594269222307eb2effb5d5509;original;9;970;890;False;True;False;True;N/A;N/A;N/A
00067-00000033.soi;33;2024-11-05 12:52:06.608674;44be2302ee741e07654c2e003882b228;original;9;969;885;False;True;False;True;N/A;N/A;N/A
00067-00000034.soi;34;2024-11-05 12:52:06.608674;04293bb793984cdff20f71482b6f92b7;original;9;1810;156;False;True;False;True;N/A;N/A;N/A
00067-00000035.soi;35;2024-11-05 12:52:06.612674;95d785d7ba5796b7ee84e9571bb1750b;original;9;1809;141;False;True;False;True;N/A;N/A;N/A
00067-00000036.soi;36;2024-11-05 12:52:06.612674;0e57df5126afcb390dcde1ed8932c4eb;original;9;1628;40;False;True;False;True;N/A;N/A;N/A
00067-00000037.soi;37;2024-11-05 12:52:06.612674;d5f9ba146a7b9e507ab55fa56c5e48de;original;9;1881;220;False;True;False;True;N/A;N/A;N/A
00067-00000038.soi;38;2024-11-05 12:52:06.616674;fc7018325efcbf6d1aa42982489ea4cd;original;9;1891;210;False;True;False;True;N/A;N/A;N/A
00067-00000039.soi;39;2024-11-05 12:52:06.616674;e611a390241bf7cd349706d0e257368c;original;9;3313;210;False;True;False;True;N/A;N/A;N/A
00067-00000040.soi;40;2024-11-05 12:52:06.620674;83e64fe61ea8e877d27c2ea499dccbf3;original;9;3302;222;False;True;False;True;N/A;N/A;N/A
00067-00000041.soi;41;2024-11-05 12:52:06.620674;733d779c0f268b5d5b41bf37bfa3fa3b;original;9;4010;208;False;True;False;True;N/A;N/A;N/A
00067-00000042.soi;42;2024-11-05 12:52:06.624674;39034dc51cda46896b88370a5fb7f932;original;9;3975;214;False;True;False;True;N/A;N/A;N/A
00067-00000043.soi;43;2024-11-05 12:52:06.624674;25dd956fe75f3910776ef49a5febd5a6;original;9;1081;15;False;True;False;True;N/A;N/A;N/A
00067-00000044.soi;44;2024-11-05 12:52:06.628674;1713398a431245d09dc8772ebde666ab;original;9;1108;399;False;True;False;True;N/A;N/A;N/A
00067-00000045.soi;45;2024-11-05 12:52:06.628674;5beb3ef2316fbe547209b092ab7a9520;original;9;1170;39;False;True;False;True;N/A;N/A;N/A
00067-00000046.soi;46;2024-11-05 12:52:06.632674;094eaffd6534a1c4399bd620289ef515;original;9;1043;328;False;True;False;True;N/A;N/A;N/A
00067-00000047.soi;47;2024-11-05 12:52:06.648674;52b53c9af5140267594a9dd61df80d1e;original;9;943;925;False;True;False;True;N/A;N/A;N/A
00067-00000048.soi;48;2024-11-05 12:52:06.664674;0587cf35a610512b4cea843574b2d802;original;9;937;918;False;True;False;True;N/A;N/A;N/A
00067-00000049.soi;49;2024-11-05 12:52:06.668674;d837fc949063c6581bf695f85acaf536;original;9;1220;411;False;True;False;True;N/A;N/A;N/A
00067-00000050.soi;50;2024-11-05 12:52:06.676674;b4a766d082063f780ef431c47980035f;original;9;1218;380;False;True;False;True;N/A;N/A;N/A
00067-00000051.soi;51;2024-11-05 12:52:06.676674;f3c64a76675dbf9647b0402ee4213074;original;9;903;119;False;True;False;True;N/A;N/A;N/A
00067-00000052.soi;52;2024-11-05 12:52:06.676674;ec1f889d16df67b8b67cb0327c6cadd6;original;9;1902;201;False;True;False;False;N/A;N/A;N/A
00067-00000053.soi;53;2024-11-05 12:52:06.680674;edd7045c08b8a72572fd4f136eb0e987;original;9;1929;179;False;True;False;True;N/A;N/A;N/A
00067-00000054.soi;54;2024-11-05 12:52:06.696674;1653cac2f6007e35e89630682c4764b2;original;9;1814;1265;False;True;False;True;N/A;N/A;N/A
00067-00000055.soi;55;2024-11-05 12:52:06.712674;45c204b3601d048431aa7d04f0d6ad3c;original;9;1831;1195;False;True;False;True;N/A;N/A;N/A
00067-00000056.soi;56;2024-11-05 12:52:06.728674;b021b4f7ee0206fd276aa3c4177b2d02;original;9;1604;1193;False;True;False;True;N/A;N/A;N/A
00067-00000057.soi;57;2024-11-05 12:52:06.744674;2b4020a4af39b39eb38c7686c221e956;original;9;1619;1081;False;True;False;True;N/A;N/A;N/A
00067-00000058.soi;58;2024-11-05 12:52:06.752674;3f3abaad8cdb9f2806c98bf37ba3a818;original;9;2001;595;False;True;False;True;N/A;N/A;N/A
00067-00000059.soi;59;2024-11-05 12:52:06.760674;443075c481f48350f9176b8455a1963b;original;9;2000;546;False;True;False;True;N/A;N/A;N/A
00067-00000060.soi;60;2024-11-05 12:52:06.784674;c674ca46c42b4371376d1e19b4cc5758;original;9;2013;1529;False;True;False;True;N/A;N/A;N/A
00067-00000061.soi;61;2024-11-05 12:52:06.804674;050847db453d3193cfcf39773b3dd253;original;9;1418;1335;False;True;False;True;N/A;N/A;N/A
00067-00000062.soi;62;2024-11-05 12:52:06.828674;52032937a66af10d527662dde2d7c227;original;9;1417;1307;False;True;False;True;N/A;N/A;N/A
00067-00000063.soi;63;2024-11-05 12:52:06.832674;426307cad84e8cf145777533ad0c53b4;original;9;970;360;False;True;False;True;N/A;N/A;N/A
00067-00000064.soi;64;2024-11-05 12:52:06.840674;1af2d55a4faba355b658b4596c180105;original;9;973;452;False;True;False;True;N/A;N/A;N/A
00067-00000065.soi;65;2024-11-05 12:52:06.852674;b32f501933ec7349b198821ee3d9856a;original;9;1161;953;False;True;False;True;N/A;N/A;N/A
00067-00000066.soi;66;2024-11-05 12:52:06.872674;c6bdf6483855baf558ef60d94067bf85;original;9;1259;1203;False;True;False;True;N/A;N/A;N/A
00067-00000067.soi;67;2024-11-05 12:52:06.892674;6075d4efe8bb8681dd01eb3fb599252e;original;9;1252;1185;False;True;False;True;N/A;N/A;N/A
00067-00000068.soi;68;2024-11-05 12:52:06.912674;70b971356daff4881c573135da11fa82;original;9;1260;1207;False;True;False;True;N/A;N/A;N/A
00067-00000069.soi;69;2024-11-05 12:52:06.932674;f11b33720e869bc3ba7adc5f5e998c95;original;9;1257;1186;False;True;False;True;N/A;N/A;N/A
00067-00000070.soi;70;2024-11-05 12:52:06.952674;b2e754a687ba2eb31305bef1106f887b;original;9;1527;1423;False;True;False;True;N/A;N/A;N/A
00067-00000071.soi;71;2024-11-05 12:52:06.976674;c07d4838df36de4a3a64b9483f7808c2;original;9;1505;1401;False;True;False;True;N/A;N/A;N/A
00067-00000072.soi;72;2024-11-05 12:52:06.992674;2d2e1ea055c5ad0e4b259250bfb1fafb;original;9;985;969;False;True;False;True;N/A;N/A;N/A
00067-00000073.soi;73;2024-11-05 12:52:07.008674;304921bc9f5104038b44c50d6004de7f;original;9;1994;1009;False;True;False;True;N/A;N/A;N/A
00067-00000074.soi;74;2024-11-05 12:52:07.024674;5494ec2a11cde3ef6e31661576d60ddc;original;9;1986;956;False;True;False;True;N/A;N/A;N/A
00067-00000075.soi;75;2024-11-05 12:52:07.028674;bcd6c6b2ece5080a300aae348d651035;original;9;1985;509;False;True;False;True;N/A;N/A;N/A
00067-00000076.soi;76;2024-11-05 12:52:07.036674;b55300125f3c92ba9fc00769e4781071;original;9;1977;586;False;True;False;True;N/A;N/A;N/A
00067-00000077.soi;77;2024-11-05 12:52:07.044674;92d2484305bd6fd3945b5c99a625efad;original;9;1989;617;False;True;False;True;N/A;N/A;N/A
00067-00000078.soi;78;2024-11-05 12:52:07.052674;1c971196286adf20c6e7f9354e3b1ef4;original;9;1970;553;False;True;False;True;N/A;N/A;N/A
00067-00000079.soi;79;2024-11-05 12:52:07.072674;f958269186158eca011b2ddc390ffe6c;original;9;1993;1391;False;True;False;True;N/A;N/A;N/A
00067-00000080.soi;80;2024-11-05 12:52:07.084674;5a4748eb972695f31c689e5b9d003755;original;9;987;699;False;True;False;True;N/A;N/A;N/A
00067-00000081.soi;81;2024-11-05 12:52:07.096674;3a43cadd120bc44ff5618228a2891b51;original;9;2017;819;False;True;False;True;N/A;N/A;N/A
00067-00000082.soi;82;2024-11-05 12:52:07.108674;671e649c52dddafd4def38af40eba079;original;9;2014;938;False;True;False;True;N/A;N/A;N/A
00067-00000083.soi;83;2024-11-05 12:52:07.136674;c4c21448c483af2c140eb0b3cadc426a;original;9;2081;1782;False;True;False;True;N/A;N/A;N/A
00067-00000084.soi;84;2024-11-05 12:52:07.144674;2f2cb29522d586c3637e36c59bf75be5;original;9;2074;602;False;True;False;True;N/A;N/A;N/A
00067-00000085.soi;85;2024-11-05 12:52:07.160674;3b09be56a75865a11923514b8185271e;original;9;1878;1142;False;True;False;True;N/A;N/A;N/A
00067-00000086.soi;86;2024-11-05 12:52:07.180674;dede66de833781f62a639f7f635d8d20;original;9;1863;1472;False;True;False;True;N/A;N/A;N/A
00067-00000087.soi;87;2024-11-05 12:52:07.188674;5ab15bab9b8246ebb3567e032b7f7857;original;9;1010;468;False;True;False;True;N/A;N/A;N/A
00067-00000088.soi;88;2024-11-05 12:52:07.192674;d6f78fea232c9420e4589ccdde80d581;original;9;1009;480;False;True;False;True;N/A;N/A;N/A
00067-00000089.soi;89;2024-11-05 12:52:07.204674;59ab87381d7fcc24fea9d8437bac34e0;original;9;1012;757;False;True;False;True;N/A;N/A;N/A
00067-00000090.soi;90;2024-11-05 12:52:07.216674;0c61422e8d4fd4a25f19408f40a2a773;original;9;1014;801;False;True;False;True;N/A;N/A;N/A
00067-00000091.soi;91;2024-11-05 12:52:07.224674;e4b3798434de74979a64a02ec5ff6943;original;9;982;607;False;True;False;True;N/A;N/A;N/A
00067-00000092.soi;92;2024-11-05 12:52:07.236674;b6cddfbe59c946599b23c1130395bce5;original;9;985;670;False;True;False;True;N/A;N/A;N/A
00067-00000093.soi;93;2024-11-05 12:52:07.240674;a657fa7596676ce910859430796d966b;original;9;900;546;False;True;False;True;N/A;N/A;N/A
00067-00000094.soi;94;2024-11-05 12:52:07.248674;3e9150c46a991b0497645a6d97b5964b;original;9;879;504;False;True;False;True;N/A;N/A;N/A
00067-00000095.soi;95;2024-11-05 12:52:07.252674;6ffa41aff01c4eaac73e9d1c106cdadb;original;9;597;327;False;True;False;True;N/A;N/A;N/A
00067-00000096.soi;96;2024-11-05 12:52:07.256674;5b9531c23ba4ebae22085d656bfe53a6;original;9;592;361;False;True;False;True;N/A;N/A;N/A
00067-00000097.soi;97;2024-11-05 12:52:07.256674;83c354145587a4fd227a89fc6261d46a;original;9;535;57;False;True;False;True;N/A;N/A;N/A
00067-00000098.soi;98;2024-11-05 12:52:07.264674;ad281890e9a3699c23386effb57a47ac;original;9;771;666;False;True;False;True;N/A;N/A;N/A
00067-00000099.soi;99;2024-11-05 12:52:07.272674;c86611330efce67a347a893ac26c8438;original;9;772;671;False;True;False;True;N/A;N/A;N/A
00067-00000100.soi;100;2024-11-05 12:52:07.284674;7353570e3d2d7e3e0ee59b5786c603f4;original;9;984;836;False;True;False;True;N/A;N/A;N/A
00067-00000101.soi;101;2024-11-05 12:52:07.300674;ac175082b628a75ab86bd2b43afc9cf8;original;9;963;891;False;True;False;True;N/A;N/A;N/A
00067-00000102.soi;102;2024-11-05 12:52:07.304674;335efe93032819b6e0874825c549e192;original;9;1470;460;False;True;False;True;N/A;N/A;N/A
00067-00000103.soi;103;2024-11-05 12:52:07.312674;6fd47b3e35d4284e536cdd251c56d3d1;original;9;1454;414;False;True;False;True;N/A;N/A;N/A
00067-00000104.soi;104;2024-11-05 12:52:07.316674;50e87865ed27a6e479baed986f798851;original;9;1179;350;False;True;False;True;N/A;N/A;N/A
00067-00000105.soi;105;2024-11-05 12:52:07.316674;1960904028e3502222a6ed845ea833fc;original;9;1522;188;False;True;False;True;N/A;N/A;N/A
00067-00000106.soi;106;2024-11-05 12:52:07.320674;80dc817d952b4b37d054090795dc84e0;original;9;1499;205;False;True;False;True;N/A;N/A;N/A
00067-00000107.soi;107;2024-11-05 12:52:07.320674;cec552ddbd7667dffa3261f82ab40a52;original;9;1357;171;False;True;False;True;N/A;N/A;N/A
00067-00000108.soi;108;2024-11-05 12:52:07.328674;58738d6ba0b6f0c4df6e2aad30f532bc;original;9;1516;536;False;True;False;True;N/A;N/A;N/A
