25
1,Leland Yee 
2,David Chiu 
3,Paul Currier 
4,Tony Hall 
5,Dennis Herrera 
6,Phil Ting 
7,Terry Joan Baum 
8,Cesar Ascarrunz 
9,John Avalos 
10,Michela Alioto-Pier 
11,Jeff Adachi 
12,Emil Lawrence 
13,Ed Lee 
14,Joanna Rees 
15,Bevan Dufty 
16,Wilma Pang 
17,Write-In 
18,Write-In John Edward Fitch 
19,Write-In Gilbert Louis Francis 
20,Write-In Rodney Hauge 
21,Write-In Robert 'Bobby' Jordan 
22,Write-In Harold Miller 
23,Write-In Patrick Monette-Shaw 
24,Write-In Lea Sherman 
25,Write-In David Villa-Lobos 
195237,195237,3845
10252,13
6917,9,5,1
3175,13,2,6
2767,13,2,1
2592,13,1,2
2554,13,13,13
2481,9,7,11
2379,9
2177,5
2126,13,2,11
2069,13,2
1844,9,5
1704,1
1619,2
1555,13,2,15
1369,9,5,2
1287,11
1266,9,5,15
1242,9,5,11
1134,13,2,5
1129,4
1105,9,1,5
1093,13,11,2
1026,5,9,1
962,10
917,9,2,5
905,9,9,9
867,1,1,1
861,1,13,2
861,13,5,2
810,9,5,13
772,2,13,5
760,13,2,16
758,15
750,13,6,2
735,2,13
731,13,2,9
723,2,13,1
705,13,5,15
697,9,11,5
678,13,1
677,2,9,5
660,5,5,5
656,13,2,10
654,13,15,5
653,5,9,2
640,1,9,5
639,5,15,13
634,5,9,15
624,2,5,13
613,9,5,7
595,13,5
594,13,1,5
587,9,2,13
587,2,13,11
578,13,10
562,1,2,13
558,9,15,5
557,15,5,9
555,15,5,13
548,13,15,2
527,5,9
523,5,15,9
522,13,11
519,2,5,9
507,15,9,5
506,5,9,11
505,13,5,10
496,13,1,10
492,10,10,10
491,4,13
491,5,2,13
489,13,15
489,13,1,11
488,13,15,10
487,7,9,11
480,11,11,11
474,2,1,13
466,13,9,5
458,13,5,1
456,13,10,15
454,13,1,6
454,13,5,9
451,2,5,11
446,9,5,10
446,5,2,9
437,13,10,5
434,13,10,1
427,5,15,2
426,2,11,13
424,9,11,7
421,11,9,5
416,13,5,11
414,5,13,2
413,13,10,2
407,5,2,15
399,4,4,4
382,1,5,9
378,13,11,1
377,5,1,9
374,2,5,15
368,11,2,13
363,13,11,6
363,2,11,5
362,13,9,2
359,9,11,2
359,5,15
359,5,9,13
358,9,2,1
358,5,13,15
352,2,2,2
352,11,13,2
350,9,1
347,2,13,6
343,2,13,15
342,5,2,11
342,9,13,5
339,9,1,2
338,9,5,8
338,13,11,10
332,9,11
331,9,11,1
327,2,13,9
325,13,11,5
322,13,9
321,13,1,9
320,5,13
313,5,11,2
313,14
307,9,7,5
307,1,13
300,13,4
294,2,9,13
294,9,1,15
293,13,10,4
291,9,2
289,13,2,14
289,15,13,5
289,5,2
288,2,5,1
288,13,9,1
287,11,5,2
284,13,6,16
284,15,15,15
283,5,11,9
283,5,15,11
283,11,5,9
282,11,2,5
282,5,9,10
281,15,5
279,{1,2},{1,2},{1,2}
278,9,1,13
278,5,15,1
276,15,5,2
271,9,1,11
268,9,2,11
266,1,13,5
266,13,4,10
266,13,10,11
264,13,16,2
264,9,13
263,9,7
263,9,15,1
261,5,2,1
260,13,6,11
260,9,13,2
260,2,15,13
255,13,15,1
252,2,13,10
250,9,13,1
248,1,5,13
246,1,9
246,9,5,14
244,13,10,14
240,9,2,15
240,2,5
239,13,6
234,5,1,13
233,13,16,6
231,13,15,11
229,9,11,15
228,13,2,4
226,2,15,5
225,1,2,9
224,9,15,2
221,15,2,5
220,11,13,1
219,11,13
219,11,5,1
218,7,9,5
216,5,13,1
216,1,13,11
215,1,2,6
215,2,9
215,1,13,10
213,15,5,1
213,1,13,9
212,9,15,11
212,1,2,11
211,5,15,10
211,13,11,15
211,5,11
210,1,2,5
208,1,9,2
204,1,9,13
204,5,1,2
203,2,9,11
202,2,9,1
201,2,1,5
200,1,5,2
200,5,11,15
199,11,5,13
199,5,13,9
198,13,11,4
198,9,11,13
197,9,10,5
197,13,1,15
196,4,11
194,9,15
193,11,5
192,5,13,10
191,15,5,11
188,15,13
185,2,9,15
183,13,14
182,5,1
180,1,9,11
180,13,9,15
180,15,2,13
180,4,13,10
178,5,11,10
177,5,1,15
177,5,11,13
175,15,13,2
175,13,11,16
174,11,9,1
174,13,6,1
173,13,11,9
172,5,1,11
172,11,9,2
172,9,7,1
172,5,10
170,11,2,1
170,1,5,10
170,2,11,9
169,5,11,1
169,1,5,11
169,13,1,4
169,15,10,13
165,9,5,6
164,1,13,6
163,13,15,9
162,{1,2}
162,11,13,5
162,4,13,14
161,1,5
161,11,5,15
161,4,11,13
160,1,2
160,15,9,1
160,2,6,13
159,11,1,2
158,2,10,13
157,2,5,10
156,11,1,5
155,11,4
154,10,13
154,2,11
154,2,11,1
153,4,10,13
153,13,5,4
153,1,11,2
152,1,9,15
151,13,5,14
151,13,14,10
150,15,5,10
149,2,1,11
149,5,13,11
149,9,1,7
149,5,10,9
148,13,9,11
148,1,11,13
148,5,2,10
146,9,15,13
146,5,10,13
145,11,9
145,13,4,11
145,13,4,5
144,13,9,10
144,1,13,15
143,14,14,14
141,13,5,6
141,13,15,14
140,15,9,2
140,2,13,14
138,2,1,9
137,11,1,13
136,11,2
134,5,9,14
133,15,13,10
132,13,11,14
131,11,9,7
131,1,11,5
131,1,10,13
130,2,15,9
130,11,15,5
130,5,15,14
130,5,10,15
129,5,1,10
129,9,1,10
128,11,10,13
127,1,5,15
127,1,11,9
127,1,10,5
127,13,1,16
126,2,1
124,13,10,9
123,11,5,10
123,10,13,1
123,13,4,14
122,11,4,13
122,13,15,6
122,13,10,6
121,10,13,5
119,11,2,9
118,11,9,13
118,5,2,14
118,1,10,2
117,1,9,10
117,4,11,14
117,5,10,11
117,2,11,15
116,4,13,11
116,2,11,6
115,2,1,6
115,13,14,2
115,15,13,1
115,13,4,2
114,10,9,5
114,9,13,11
114,9,13,15
113,11,5,4
113,1,2,10
112,4,11,10
112,15,9,11
112,1,10
111,9,2,7
111,9,7,15
110,5,10,1
110,15,10,5
110,4,10,11
110,15,2,9
110,15,9,13
109,10,1,13
109,10,5,13
109,2,5,14
108,11,13,4
106,13,6,10
106,11,13,10
105,15,11,5
104,5,9,8
104,13,1,14
103,10,13,15
103,13,4,1
102,4,10
102,5,11,14
102,15,13,9
102,11,4,5
102,15,9
101,13,14,5
100,15,1,5
100,11,10,5
100,5,10,14
100,4,14,13
99,7,9,1
99,5,10,2
99,13,13
98,9,10,1
98,13,16
98,10,13,2
98,10,5,9
97,11,4,14
97,11,15,2
97,9,11,10
96,11,9,15
95,13,16,11
94,11,10
94,5,14,1
94,9,5,4
94,10,11,13
93,9,15,7
93,13,6,5
93,13,6,15
93,11,2,10
93,1,10,9
90,2,6,11
90,4,13,2
90,10,5,1
90,13,4,15
90,11,2,15
90,4,11,5
90,13,14,11
89,1,11,10
89,10,15,13
89,2,10,5
88,9,15,10
88,13,14,1
88,4,10,14
88,11,1,9
88,4,5,10
87,2,1,10
87,11,4,10
87,2,15,11
86,2,15
86,4,14,10
86,1,15,5
86,13,14,15
85,2,11,10
85,10,1,5
83,10,5,11
83,15,2,11
83,11,2,6
83,9,10,11
83,4,5
83,11,10,4
83,11,13,15
83,5,14
83,1,10,11
82,5,11,4
82,11,5,14
82,13,15,4
81,15,13,11
80,2,5,6
80,2,13,4
80,5,9,7
80,5,10,4
80,11,10,1
80,13,14,4
80,1,2,15
79,4,14,11
79,11,4,2
79,15,1,13
79,4,11,2
79,2,14,13
79,13,13,2
78,5,13,14
78,2,15,1
78,10,13,4
78,10,2,13
78,15,5,14
77,15,11,13
76,2,15,10
76,9,13,10
74,2,13,16
74,9,14,5
73,10,11,5
73,9,8,5
73,5,9,4
73,4,14
73,9,7,2
73,9,10
73,14,10,13
73,2,10,11
72,11,1,10
72,11,1
72,11,2,14
71,9,10,13
71,1,13,4
70,10,13,11
70,2,9,10
70,1,11
70,2,11,14
69,11,2,4
69,15,11,2
69,5,14,15
69,9,5,3
69,11,13,14
68,15,1,9
68,1,15,13
68,11,10,2
68,5,14,13
68,6
67,10,5,15
67,10,13,14
67,15,1,2
67,4,2,13
67,13,10,8
67,15,2,1
67,10,1
66,5,4,10
66,9,10,15
66,11,14,13
66,13,2,13
66,15,2
66,4,5,11
65,14,13
65,9,11,14
